"FMP_AREA","GEAR","PROCESSING_SECTOR","SPECIES","YEAR","EXVES_PRICE_LB"
"Gulf of Alaska","All Gear","All Sectors","Shallow-Water Flatfish (GOA)","2007",.236
"Gulf of Alaska","Fixed","All Sectors","Shallow-Water Flatfish (GOA)","2007",.599
"Gulf of Alaska","Trawl","All Sectors","Shallow-Water Flatfish (GOA)","2007",.236
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Flathead Sole","2007",.219
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Flathead Sole","2007",.219
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Flathead Sole","2007",.219
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Northern Rockfish","2008",.122
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Sablefish","2008",2.934
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Sablefish","2008",2.934
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Sablefish","2008",2.934
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Sablefish","2008",1.162
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Sablefish","2008",1.162
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Sablefish","2008",1.162
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Rock Sole (BSAI)","2008",.209
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Rock Sole (BSAI)","2008",.209
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Rock Sole (BSAI)","2008",.209
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Northern Rockfish","2008",-9999
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Northern Rockfish","2008",-9999
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Northern Rockfish","2008",-9999
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Sablefish","2008",2.699
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Sablefish","2008",2.325
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Sablefish","2008",2.932
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Rock Sole (BSAI)","2008",.209
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Rock Sole (BSAI)","2008",.209
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Rock Sole (BSAI)","2008",.209
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Rock Sole (BSAI)","2008",.045
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Rock Sole (BSAI)","2008",.045
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Rock Sole (BSAI)","2008",-9999
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Northern Rockfish","2008",.122
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Northern Rockfish","2008",.122
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Northern Rockfish","2008",.122
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Pollock","2008",.192
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Pollock","2008",.181
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Pollock","2008",.207
"Gulf of Alaska","All Gear","All Sectors","Shallow-Water Flatfish (GOA)","2008",.24
"Gulf of Alaska","Fixed","All Sectors","Shallow-Water Flatfish (GOA)","2008",.28
"Gulf of Alaska","Trawl","All Sectors","Shallow-Water Flatfish (GOA)","2008",.24
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Flathead Sole","2008",.196
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Flathead Sole","2008",.196
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Flathead Sole","2008",.196
"Gulf of Alaska","Trawl","All Sectors","Deep-Water Flatfish (GOA)","2008",.102
"Gulf of Alaska","All Gear","All Sectors","Dusky Rockfish","2008",.176
"Gulf of Alaska","Fixed","All Sectors","Dusky Rockfish","2008",.326
"Gulf of Alaska","Trawl","All Sectors","Dusky Rockfish","2008",.176
"Gulf of Alaska","All Gear","All Sectors","Flathead Sole","2008",.133
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Arrowtooth Flounder","2008",.045
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Arrowtooth Flounder","2008",.045
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Arrowtooth Flounder","2008",.015
"Gulf of Alaska","Fixed","All Sectors","Atka Mackerel","2008",-9999
"Gulf of Alaska","Trawl","All Sectors","Atka Mackerel","2008",.195
"Gulf of Alaska","All Gear","All Sectors","Deep-Water Flatfish (GOA)","2008",.102
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Arrowtooth Flounder","2008",.152
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Arrowtooth Flounder","2008",.152
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Arrowtooth Flounder","2008",.155
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Other Rockfish","2008",.381
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Other Rockfish","2008",.384
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Other Rockfish","2008",.224
"Gulf of Alaska","All Gear","All Sectors","Arrowtooth Flounder","2008",.09
"Gulf of Alaska","Fixed","All Sectors","Arrowtooth Flounder","2008",.271
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Other Rockfish","2008",.804
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Other Rockfish","2008",.818
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Other Rockfish","2008",.737
"Gulf of Alaska","Trawl","All Sectors","Arrowtooth Flounder","2008",.09
"Gulf of Alaska","All Gear","All Sectors","Atka Mackerel","2008",.195
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Yellowfin Sole (BSAI)","2008",.04
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Yellowfin Sole (BSAI)","2008",.045
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Yellowfin Sole (BSAI)","2008",.015
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Other Rockfish","2008",.491
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Other Rockfish","2008",.483
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Other Rockfish","2008",.613
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Yellowfin Sole (BSAI)","2008",.156
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Yellowfin Sole (BSAI)","2008",.156
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Yellowfin Sole (BSAI)","2008",.156
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Yellowfin Sole (BSAI)","2008",.156
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Yellowfin Sole (BSAI)","2008",.156
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Yellowfin Sole (BSAI)","2008",.155
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Other Groundfish","2008",.363
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Other Groundfish","2008",.363
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Other Groundfish","2008",.363
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Other Groundfish","2008",.077
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Other Groundfish","2008",.1
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Other Groundfish","2008",.043
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Other Flatfish (BSAI)","2008",.467
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Turbot (BSAI)","2008",.045
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Turbot (BSAI)","2008",.045
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Turbot (BSAI)","2008",-9999
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Turbot (BSAI)","2008",.45
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Turbot (BSAI)","2008",.45
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Turbot (BSAI)","2008",.45
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Other Groundfish","2008",.229
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Other Groundfish","2008",.272
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Other Groundfish","2008",.056
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Other Flatfish (BSAI)","2008",.146
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Other Flatfish (BSAI)","2008",.136
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Other Flatfish (BSAI)","2008",.467
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Other Flatfish (BSAI)","2008",.045
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Other Flatfish (BSAI)","2008",.045
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Turbot (BSAI)","2008",.301
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Turbot (BSAI)","2008",.3
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Turbot (BSAI)","2008",.45
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Other Flatfish (BSAI)","2008",.146
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Other Flatfish (BSAI)","2008",.136
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Northern Rockfish","2008",.122
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Northern Rockfish","2008",.122
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Flathead Sole","2008",.045
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Flathead Sole","2008",.045
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Flathead Sole","2008",-9999
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Pollock","2008",.192
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Pollock","2008",.179
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Pollock","2008",.207
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Pollock","2008",.021
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Pollock","2008",.021
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Pollock","2008",.015
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Pacific Ocean Perch","2008",.17
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Pacific Ocean Perch","2008",.17
"Gulf of Alaska","All Gear","All Sectors","Rex Sole (GOA)","2008",.182
"Gulf of Alaska","Trawl","All Sectors","Rex Sole (GOA)","2008",.182
"Gulf of Alaska","All Gear","All Sectors","Sablefish","2008",3.184
"Gulf of Alaska","Fixed","All Sectors","Sablefish","2008",3.276
"Gulf of Alaska","Trawl","All Sectors","Sablefish","2008",1.78
"Gulf of Alaska","Trawl","All Sectors","Pacific Ocean Perch","2008",.165
"Gulf of Alaska","All Gear","All Sectors","Pollock","2008",.18
"Gulf of Alaska","Fixed","All Sectors","Pollock","2008",.111
"Gulf of Alaska","Trawl","All Sectors","Pollock","2008",.181
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Flathead Sole","2008",.196
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Flathead Sole","2008",.196
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Flathead Sole","2008",.196
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Pacific Ocean Perch","2008",.17
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Atka Mackerel","2008",.015
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Atka Mackerel","2008",.015
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Atka Mackerel","2008",-9999
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Atka Mackerel","2008",.17
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Atka Mackerel","2008",.17
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Atka Mackerel","2008",.17
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Pacific Ocean Perch","2008",.818
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Pacific Ocean Perch","2008",.818
"Gulf of Alaska","All Gear","All Sectors","Pacific Ocean Perch","2008",.165
"Gulf of Alaska","Fixed","All Sectors","Pacific Ocean Perch","2008",-9999
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Pacific Ocean Perch","2008",.17
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Pacific Ocean Perch","2008",.17
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Pacific Ocean Perch","2008",.17
"Gulf of Alaska","All Gear","All Sectors","Other Rockfish","2008",.51
"Gulf of Alaska","Fixed","All Sectors","Other Rockfish","2008",.76
"Gulf of Alaska","Trawl","All Sectors","Other Rockfish","2008",.21
"Gulf of Alaska","All Gear","All Sectors","Pacific Cod","2008",.525
"Gulf of Alaska","Fixed","All Sectors","Pacific Cod","2008",.565
"Gulf of Alaska","Trawl","All Sectors","Pacific Cod","2008",.435
"Gulf of Alaska","All Gear","All Sectors","Northern Rockfish","2008",.174
"Gulf of Alaska","Fixed","All Sectors","Northern Rockfish","2008",.213
"Gulf of Alaska","Trawl","All Sectors","Northern Rockfish","2008",.174
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Atka Mackerel","2008",.17
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Atka Mackerel","2008",.17
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Atka Mackerel","2008",.17
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Pacific Cod","2008",.545
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Pacific Cod","2008",.548
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Pacific Cod","2008",.542
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Arrowtooth Flounder","2008",.155
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Arrowtooth Flounder","2008",.155
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Arrowtooth Flounder","2008",.155
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Pacific Cod","2008",.458
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Pacific Cod","2008",.432
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Pacific Cod","2008",.601
"Gulf of Alaska","Fixed","All Sectors","Flathead Sole","2008",.285
"Gulf of Alaska","Trawl","All Sectors","Flathead Sole","2008",.133
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Pacific Cod","2008",.486
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Pacific Cod","2008",.457
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Pacific Cod","2008",.565
"Gulf of Alaska","Fixed","All Sectors","Deep-Water Flatfish (GOA)","2008",.279
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Northern Rockfish","2009",.126
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Sablefish","2009",2.573
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Sablefish","2009",2.573
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Sablefish","2009",2.573
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Sablefish","2009",1.281
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Sablefish","2009",1.281
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Sablefish","2009",1.281
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Rock Sole (BSAI)","2009",.164
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Rock Sole (BSAI)","2009",.164
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Rock Sole (BSAI)","2009",.164
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Northern Rockfish","2009",.923
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Northern Rockfish","2009",.923
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Sablefish","2009",2.468
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Sablefish","2009",2.304
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Sablefish","2009",2.572
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Rock Sole (BSAI)","2009",.164
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Rock Sole (BSAI)","2009",.164
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Rock Sole (BSAI)","2009",.164
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Rock Sole (BSAI)","2009",-9999
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Rock Sole (BSAI)","2009",-9999
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Rock Sole (BSAI)","2009",-9999
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Northern Rockfish","2009",.13
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Northern Rockfish","2009",.13
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Northern Rockfish","2009",.126
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Pollock","2009",.176
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Pollock","2009",.165
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Pollock","2009",.19
"Gulf of Alaska","All Gear","All Sectors","Shallow-Water Flatfish (GOA)","2009",.184
"Gulf of Alaska","Fixed","All Sectors","Shallow-Water Flatfish (GOA)","2009",.171
"Gulf of Alaska","Trawl","All Sectors","Shallow-Water Flatfish (GOA)","2009",.184
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Flathead Sole","2009",.149
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Flathead Sole","2009",.149
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Flathead Sole","2009",.149
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Pacific Cod","2009",.245
