"year","filename","port","category","species","January","Feburary","March","April","May","June","July","August","September","October","November","December","Total"
2007,"10.pdf","Netarts Bay","Crustaceans:","Shrimp, mud","720","855","740","0","0","80","0","60","0","140","100","0","2695"
2007,"10.pdf","Netarts Bay","Crustaceans:","Total","720","855","740","0","0","80","0","60","0","140","420","0","3015"
2007,"11.pdf","Pacific City","Fish:","Cabezon","0","0","0","0","57","80","41","78","30","0","0","0","286"
2007,"11.pdf","Pacific City","Fish:","Greenling, unspecified","0","0","0","0","0","0","2","5","0","0","0","0","7"
2007,"11.pdf","Pacific City","Fish:","Lingcod","0","0","0","0","1154","1247","1573","2447","1414","433","169","0","8437"
2007,"11.pdf","Pacific City","Fish:","Rockfish, black","72","318","280","409","2646","7783","4681","6820","4495","888","30","0","28422"
2007,"11.pdf","Pacific City","Fish:","Rockfish, blue","0","0","0","32","16","117","12","174","6","0","0","0","357"
2007,"11.pdf","Pacific City","Fish:","Rockfish, tiger","0","0","0","0","0","0","3","0","0","0","0","0","3"
2007,"11.pdf","Pacific City","Fish:","Rockfish, vermillion","0","0","4","0","0","0","11","7","16","0","0","0","38"
2007,"11.pdf","Pacific City","Fish:","Rockfish, yellowtail","0","0","0","0","203","210","181","132","172","0","14","0","912"
2007,"11.pdf","Pacific City","Fish:","Rockfish, nearshore","0","0","0","0","6","0","5","8","21","0","0","0","40"
2007,"11.pdf","Pacific City","Fish:","Salmon, Chinook","0","0","0","0","0","18","0","112","65","16","0","0","211"
2007,"11.pdf","Pacific City","Fish:","Salmon, coho","0","0","0","0","0","0","0","1100","0","0","0","0","1100"
2007,"11.pdf","Pacific City","Fish:","Tuna, albacore","0","0","0","0","0","3218","2593","320","0","0","0","0","6131"
2007,"11.pdf","Pacific City","Crustaceans:","Crab, Dungeness (ocean)","198","212","724","767","874","457","619","619","0","0","0","267","4737"
2007,"11.pdf","Pacific City","Crustaceans:","Shrimp, ghost","265","270","430","750","950","600","570","330","460","830","420","190","6065"
2007,"11.pdf","Pacific City","Crustaceans:","Total","535","800","1438","1958","5906","13730","10291","12152","6679","2167","633","457","56746"
2007,"11A.pdf","Salmon River","Crustaceans:","Na","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
2007,"12.pdf","Siletz Bay","Crustaceans:","Na","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
2007,"13.pdf","Depoe Bay","Fish:","Greenling, unspecified","0","0","0","0","0","2","0","0","0","0","0","0","2"
2007,"13.pdf","Depoe Bay","Fish:","Lingcod","0","0","0","0","661","696","331","875","1086","905","711","0","5265"
2007,"13.pdf","Depoe Bay","Fish:","Rockfish, black","0","0","0","0","0","145","0","0","15","0","0","0","160"
2007,"13.pdf","Depoe Bay","Fish:","Rockfish, blue","0","0","0","0","0","28","0","0","0","0","0","0","28"
2007,"13.pdf","Depoe Bay","Fish:","Salmon, Chinook","0","0","0","0","10","0","0","42","43","0","0","0","95"
2007,"13.pdf","Depoe Bay","Fish:","Salmon, coho","0","0","0","0","0","0","0","1495","181","0","0","0","1676"
2007,"13.pdf","Depoe Bay","Fish:","Salmon, pink","0","0","0","0","0","0","0","3","0","0","0","0","3"
2007,"13.pdf","Depoe Bay","Fish:","Tuna, albacore","0","0","0","0","0","219","9600","2091","308","0","0","0","12218"
2007,"13.pdf","Depoe Bay","Crustaceans:","Crab, Dungeness (ocean)","7331","787","4274","1278","1774","1132","206","275","0","0","0","0","17057"
2007,"13.pdf","Depoe Bay","Crustaceans:","Total","7331","787","4274","1278","2445","2222","10137","4781","1633","905","711","0","36504"
2007,"14.pdf","Newport","Fish:","Cabezon","0","0","0","0","0","21","0","0","0","0","0","0","21"
2007,"14.pdf","Newport","Fish:","Flounder, arrowtooth","22496","32575","3241","27708","31292","14141","29223","10533","10596","60010","54431","8426","304672"
2007,"14.pdf","Newport","Fish:","Grenadier","0","0","0","0","0","0","0","202","0","0","0","0","202"
2007,"14.pdf","Newport","Fish:","Gunnel, unspecified","0","0","0","0","0","0","1","0","0","0","0","0","1"
2007,"14.pdf","Newport","Fish:","Halibut, Pacific","0","0","0","0","2707","62177","31467","16026","76","68","0","0","112521"
2007,"14.pdf","Newport","Fish:","Herring, Pacific","0","0","0","0","0","234","59","29","170","0","0","0","492"
2007,"14.pdf","Newport","Fish:","Lingcod","224","2543","66","397","1513","2943","8363","3445","3048","4680","2234","63","29519"
2007,"14.pdf","Newport","Fish:","Mackerel, jack","0","0","0","0","0","462","3521","0","0","2163","0","0","6146"
2007,"14.pdf","Newport","Fish:","Mackerel, Pacific","0","0","0","0","0","2607","873","0","0","0","0","0","3480"
2007,"14.pdf","Newport","Fish:","Ragfish","0","0","0","0","0","0","0","0","0","226","0","0","226"
2007,"14.pdf","Newport","Fish:","Ratfish","0","0","0","0","0","13","7","0","0","0","0","0","20"
2007,"14.pdf","Newport","Fish:","Pacific ocean perch","6568","3660","28","6872","3573","788","2174","6613","2776","4402","1274","2348","41076"
2007,"14.pdf","Newport","Fish:","Rockfish, black","0","0","0","240","283","814","477","1914","1903","1214","0","0","6845"
2007,"14.pdf","Newport","Fish:","Rockfish, blue","0","0","0","0","0","6","0","13","138","129","0","0","286"
2007,"14.pdf","Newport","Fish:","Rockfish, canary","0","0","0","0","468","225","671","16","0","0","0","0","1380"
2007,"14.pdf","Newport","Fish:","Rockfish, darkblotched","6720","6960","308","12367","595","464","359","3371","1450","1476","3669","1015","38754"
2007,"14.pdf","Newport","Fish:","Rockfish, widow","0","16","0","46","56","350","11390","0","51","3","0","0","11912"
2007,"14.pdf","Newport","Fish:","Rockfish, yelloweye","0","0","0","0","0","0","25","0","0","0","0","0","25"
2007,"14.pdf","Newport","Fish:","Rockfish, yellowtail","0","0","0","137","6155","1974","4939","324","108","80","0","0","13717"
2007,"14.pdf","Newport","Fish:","Rockfish, shelf","20","0","0","0","129","11","12","0","0","0","0","0","172"
2007,"14.pdf","Newport","Fish:","Rockfish, slope","3453","1540","142","8488","10087","7089","1079","7376","4535","7698","6043","1275","58805"
2007,"14.pdf","Newport","Fish:","Thornyhead, longspine","47","7472","1101","9354","17202","3954","761","7039","1352","11187","18719","308","78496"
2007,"14.pdf","Newport","Fish:","Thornyhead, shortspine","4707","19020","4553","56032","60728","50649","14148","65515","38821","49783","51009","9301","424266"
2007,"14.pdf","Newport","Fish:","Sablefish","26203","63337","18437","119111","184642","343114","310780","224623","127150","184948","126873","63242","1792460"
2007,"14.pdf","Newport","Fish:","Salmon, Chinook","0","0","0","5286","25740","35500","10499","8497","1322","1453","0","0","88297"
2007,"14.pdf","Newport","Fish:","Salmon, coho","0","0","0","0","0","8","0","11749","2095","0","0","0","13852"
2007,"14.pdf","Newport","Fish:","Salmon, pink","0","0","0","0","3","7","5","6","0","0","0","0","21"
2007,"14.pdf","Newport","Fish:","Sanddab, Pacific","0","0","0","0","216","225","1110","0","0","0","0","0","1551"
2007,"14.pdf","Newport","Fish:","Sardine, Pacific","0","0","0","0","0","2370","3","0","0","0","0","0","2373"
2007,"14.pdf","Newport","Fish:","Shad, american","0","0","0","0","0","486","500","0","0","0","0","0","986"
2007,"14.pdf","Newport","Fish:","Shark, blue","0","0","0","0","0","98","167","0","0","25","0","0","290"
2007,"14.pdf","Newport","Fish:","Shark, spiny dogfish","0","0","0","0","0","495","325","0","0","228","0","0","1048"
2007,"14.pdf","Newport","Fish:","Shark, other species","0","0","0","0","0","222","0","0","0","126","0","0","348"
2007,"14.pdf","Newport","Fish:","Skates and rays","13056","30088","2862","31002","28133","21789","71527","46929","23857","24331","20875","9160","323609"
2007,"14.pdf","Newport","Fish:","Sole, dover","57467","167597","159155","329293","228107","141561","147998","275211","163563","288868","271082","79691","2309593"
2007,"14.pdf","Newport","Fish:","Sole, english","175","1488","20","77","62","97","11864","5107","3630","540","18","76","23154"
2007,"14.pdf","Newport","Fish:","Sole, petrale","55812","47437","324","622","1740","0","56526","19925","9007","6274","13549","35695","245345"
2007,"14.pdf","Newport","Fish:","Sole, rex","3646","6356","3485","6515","8795","6957","3580","10491","5559","8611","6498","2150","72643"
2007,"14.pdf","Newport","Fish:","Sole, rock","0","0","0","0","0","0","26","10","0","0","0","0","36"
2007,"14.pdf","Newport","Fish:","Tuna, albacore","0","0","0","0","0","34765","1296960","2104651","1000586","359095","0","0","4796057"
2007,"14.pdf","Newport","Fish:","Whiting, Pacific (hake)","0","0","0","0","0","19385930","25218907","0","0","2664615","0","0","47269452"
2007,"14.pdf","Newport","Fish:","Wolfeel","0","0","6","40","91","0","0","0","0","10","0","0","147"
2007,"14.pdf","Newport","Crustaceans:","Crab, box","0","0","0","0","0","76","0","0","0","0","0","0","76"
2007,"14.pdf","Newport","Crustaceans:","Crab, Dungeness (bay)","0","0","0","0","0","0","0","0","1644","3333","491","406","5874"
2007,"14.pdf","Newport","Crustaceans:","Crab, Dungeness (ocean)","2123915","420737","348983","93947","88357","38174","16609","13046","0","1400","1835","3058734","6205737"
2007,"14.pdf","Newport","Crustaceans:","Crab, rock","85","0","0","28","309","175","181","98","0","100","398","300","1674"
2007,"14.pdf","Newport","Crustaceans:","Shrimp, coonstripe","0","0","0","0","0","0","0","7","0","0","0","0","7"
2007,"14.pdf","Newport","Crustaceans:","Shrimp, pink","0","0","0","570574","1012775","1305067","1013627","1674711","1511491","148322","0","0","7236567"
2007,"14.pdf","Newport","Crustaceans:","Shrimp, spot","0","0","0","0","0","0","749","116","0","0","110","0","975"
2007,"14.pdf","Newport","Mollusks:","Clam, butter","0","0","0","0","0","0","0","0","0","87","0","0","87"
2007,"14.pdf","Newport","Mollusks:","Clam, cockle","0","0","0","0","0","0","0","0","0","94","190","0","284"
2007,"14.pdf","Newport","Mollusks:","Clam, gaper","0","0","0","0","0","0","0","219","0","56","228","0","503"
2007,"14.pdf","Newport","Mollusks:","Octopus","0","110","10","240","0","0","99","27","0","0","0","100","586"
2007,"14.pdf","Newport","Mollusks:","Squid, market","0","0","0","0","0","0","10","0","0","0","0","0","10"
2007,"14.pdf","Newport","Mollusks:","Squid, other species","0","0","0","0","0","0","232","0","3506","176850","0","0","180588"
2007,"14.pdf","Newport","Other invertebrates:","Sea anemone","0","0","0","0","0","22","15","0","0","2","0","0","39"
2007,"14.pdf","Newport","Other invertebrates:","Sea stars","0","0","0","0","0","0","2","0","0","0","0","0","2"
2007,"14.pdf","Newport","Other invertebrates:","Total","2324594","810936","542721","1278376","1712192","21466060","28271850","4517839","2918434","4012487","579526","3272290","71707305"
2007,"15.pdf","Waldport","Crustaceans:","Crab, Dungeness (bay)","0","0","0","0","0","0","0","0","1412","3346","5254","0","10012"
2007,"15.pdf","Waldport","Crustaceans:","Crab, Dungeness (ocean)","0","0","0","0","0","0","0","0","0","0","0","0","193"
2007,"15.pdf","Waldport","Crustaceans:","Shrimp, ghost","609","510","804","992","1187","613","714","535","1260","2354","999","449","11026"
2007,"15.pdf","Waldport","Crustaceans:","Total","609","510","804","992","1187","613","714","535","2672","5700","6253","642","21231"
2007,"15A.pdf","Yachats","Crustaceans:","Total","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
2007,"16.pdf","Florence","Fish:","Halibut, Pacific","0","0","0","0","22","0","0","0","0","0","0","0","22"
2007,"16.pdf","Florence","Fish:","Rockfish, yellowtail","0","0","0","0","0","33","0","0","0","0","0","0","33"
2007,"16.pdf","Florence","Fish:","Salmon, Chinook","0","0","0","206","667","284","18","51","15","0","0","0","1241"
2007,"16.pdf","Florence","Fish:","Salmon, coho","0","0","0","0","0","0","0","249","419","0","0","0","668"
2007,"16.pdf","Florence","Fish:","Tuna, albacore","0","0","0","0","0","0","11649","12142","24151","0","0","0","47942"
2007,"16.pdf","Florence","Crustaceans:","Crab, Dungeness (bay)","0","0","0","0","0","0","0","0","456","0","0","0","456"
2007,"16.pdf","Florence","Crustaceans:","Crab, Dungeness (ocean)","1257","222","515","1176","3141","1661","3613","5486","0","0","0","499","17570"
2007,"16.pdf","Florence","Crustaceans:","Shrimp, ghost","0","0","158","86","148","190","98","102","52","0","0","0","834"
2007,"16.pdf","Florence","Crustaceans:","Total","1257","222","673","1468","3978","2168","15378","18030","25093","0","0","499","68766"
2007,"17.pdf","Winchester Bay","Fish:","Anchovy, northern","0","0","0","0","0","0","10600","0","500","0","0","0","11100"
2007,"17.pdf","Winchester Bay","Fish:","Halibut, Pacific","0","0","0","0","35","2226","5693","782","0","0","0","0","8736"
2007,"17.pdf","Winchester Bay","Fish:","Herring, Pacific","0","0","0","0","0","9800","3600","0","0","0","0","0","13400"
2007,"17.pdf","Winchester Bay","Fish:","Lingcod","0","0","0","0","342","101","360","13","225","0","0","0","1041"
2007,"17.pdf","Winchester Bay","Fish:","Rockfish, black","0","0","0","0","0","0","11","7","68","2","14","0","102"
2007,"17.pdf","Winchester Bay","Fish:","Rockfish, widow","0","0","0","0","0","9","0","0","9","0","0","0","18"
2007,"17.pdf","Winchester Bay","Fish:","Rockfish, yellowtail","0","0","0","0","7","121","0","0","0","0","0","0","128"
2007,"17.pdf","Winchester Bay","Fish:","Sablefish","0","0","0","0","0","10344","9033","649","0","0","0","0","20026"
2007,"17.pdf","Winchester Bay","Fish:","Salmon, Chinook","0","0","0","504","903","3320","2406","9006","670","59","0","0","16868"
2007,"17.pdf","Winchester Bay","Fish:","Salmon, coho","0","0","0","0","0","0","0","2924","159","0","0","0","3083"
2007,"17.pdf","Winchester Bay","Fish:","Sardine, Pacific","0","0","0","0","0","800","4200","0","400","0","0","0","5400"
2007,"17.pdf","Winchester Bay","Fish:","Sole, dover","0","0","0","0","0","0","0","0","23","0","0","0","23"
2007,"17.pdf","Winchester Bay","Fish:","Sole, petrale","0","0","0","0","0","0","0","0","18","0","0","0","18"
2007,"17.pdf","Winchester Bay","Fish:","Surfperch, unspecified","0","0","0","0","0","170","0","0","0","0","0","0","170"
2007,"17.pdf","Winchester Bay","Fish:","Tuna, albacore","0","0","0","0","0","5407","71519","11250","24999","2851","0","0","116026"
2007,"17.pdf","Winchester Bay","Crustaceans:","Crab, Dungeness (bay)","0","0","0","0","0","0","0","0","0","0","37","0","37"
2007,"17.pdf","Winchester Bay","Crustaceans:","Crab, Dungeness (ocean)","187699","77202","88169","23082","32517","5830","6350","2761","0","0","0","142991","566601"
2007,"17.pdf","Winchester Bay","Crustaceans:","Shrimp, ghost","0","0","1","4","0","0","0","0","0","0","0","0","5"
2007,"17.pdf","Winchester Bay","Mollusks:","Clam, softshell","0","0","10","0","0","0","0","0","0","0","285","0","295"
2007,"17.pdf","Winchester Bay","Mollusks:","Total","187699","77202","88180","23590","33804","38128","113772","27392","27071","2912","336","142991","763077"
2007,"18.pdf","Charleston","Fish:","Cabezon","0","0","0","0","0","0","0","8","51","8","6","0","73"
2007,"18.pdf","Charleston","Fish:","Cod, Pacific","0","0","0","0","0","0","0","0","0","12","3","0","15"
2007,"18.pdf","Charleston","Fish:","Dolphinfish","0","0","0","0","0","0","0","0","17","0","0","0","17"
2007,"18.pdf","Charleston","Fish:","Flounder, arrowtooth","80050","48652","17911","42147","16302","29076","6116","16771","13907","91056","72517","22634","457139"
2007,"18.pdf","Charleston","Fish:","Flounder, starry","0","0","0","0","0","0","0","0","0","0","25","0","25"
2007,"18.pdf","Charleston","Fish:","Grenadier","1088","1","2195","7352","5137","430","118","15104","13112","4190","753","0","49480"
2007,"18.pdf","Charleston","Fish:","Hagfish, unspecified","0","5247","18320","46715","40894","45636","58972","62236","96670","38029","46605","0","459324"
2007,"18.pdf","Charleston","Fish:","Halibut, Pacific","0","0","0","0","1177","32817","18804","15566","12","0","0","0","68376"
2007,"18.pdf","Charleston","Fish:","Herring, Pacific","0","0","0","0","0","9","0","0","0","0","0","0","9"
2007,"18.pdf","Charleston","Fish:","Lingcod","5693","3839","136","323","5241","8086","3606","2923","4563","3259","8891","2097","48657"
2007,"18.pdf","Charleston","Fish:","Mackerel, jack","0","0","0","0","0","13","261","0","0","0","0","0","274"
2007,"18.pdf","Charleston","Fish:","Mackerel, Pacific","0","0","0","0","0","1925","0","0","0","0","0","0","1925"
2007,"18.pdf","Charleston","Fish:","Opah","0","0","0","0","0","0","0","0","0","23","0","0","23"
2007,"18.pdf","Charleston","Fish:","Ratfish","0","0","0","0","0","2","0","0","0","0","0","0","2"
2007,"18.pdf","Charleston","Fish:","Pacific ocean perch","697","1214","2085","59","30","61","10","69","129","365","1146","141","6006"
2007,"18.pdf","Charleston","Fish:","Rockfish, black","0","0","0","0","26","65","157","521","550","291","27","0","1637"
2007,"18.pdf","Charleston","Fish:","Rockfish, canary","0","0","0","8","7","125","9","16","68","10","21","0","264"
2007,"18.pdf","Charleston","Fish:","Rockfish, darkblotched","10816","16980","3102","4857","1021","6712","736","4765","1822","6391","9107","2213","68522"
2007,"18.pdf","Charleston","Fish:","Rockfish, tiger","0","0","0","0","0","0","0","0","11","0","0","0","11"
